id,query_id,user_id,day,carrier,price,duration,layover_hours,legs,departure_hour,arrival_hour,recent_bookings_with_carrier,booked
7484,374,266,9,AA,0.940530717,0.17342952,4,2,16,9,0,0
7485,374,266,9,NK,0.648902083,0.767076658,3,2,14,8,0,0
7486,374,266,9,AA,0.220613332,0.583657993,4,2,20,10,0,0
7487,374,266,9,NK,0.426106195,0.755296153,3,2,16,21,0,0
7488,374,266,9,AS,0.224302627,0.653398405,4,2,14,21,0,0
7489,374,266,9,DL,0.259675456,0.104158634,0,0,8,19,0,1
7490,374,266,9,AS,0.610951769,0.301499776,2,1,7,9,0,0
7491,375,211,6,AS,0.040833545,0.50726516,4,2,2,1,0,0
7492,375,211,6,UA,0.969458567,0.304945031,2,1,10,9,0,0
7493,375,211,6,NK,0.734938538,0.207303904,2,1,19,20,0,0
7494,375,211,6,UA,0.380767572,0.869811969,5,2,7,2,0,0
7495,375,211,6,AS,0.515422448,0.747783675,3,2,21,16,0,0
7496,375,211,6,DL,0.466119419,0.345220061,1,0,19,21,0,0
7497,375,211,6,AS,0.882199779,0.765012363,2,1,24,11,0,0
7498,375,211,6,NK,0.550881501,0.627538618,3,2,17,1,0,0
7499,375,211,6,UA,0.278111247,0.003785734,5,2,1,12,0,1
7500,375,211,6,DL,0.446841254,0.380262026,4,2,14,17,0,0
7501,375,211,6,AS,0.428965976,0.290487499,3,2,7,16,0,0
7502,375,211,6,NK,0.767468135,0.217908622,2,1,23,12,0,0
7503,375,211,6,NK,0.140248728,0.251589394,5,2,17,14,0,0
7504,375,211,6,NK,0.07166107,0.942364847,3,2,19,7,0,0
7505,375,211,6,NK,0.704495066,0.486317068,2,1,13,5,0,0
7506,375,211,6,AS,0.89668599,0.847708718,2,1,23,21,0,0
7507,375,211,6,NK,0.69739127,0.214217152,1,0,4,7,0,0
7508,375,211,6,DL,0.510976916,0.1744038,5,2,9,17,0,0
7509,375,211,6,AS,0.659744428,0.888789588,4,2,12,4,0,0
7510,376,151,9,AS,0.563363048,0.495704686,2,1,13,10,0,0
7511,376,151,9,UA,0.069447826,0.895152125,1,0,19,3,0,0
7512,376,151,9,NK,0.476667918,0.063028853,1,0,17,7,0,0
7513,376,151,9,NK,0.010891318,0.916435522,2,1,1,4,0,0
7514,376,151,9,NK,0.259989928,0.415445316,2,1,17,23,0,0
7515,376,151,9,UA,0.932292576,0.155370487,2,1,6,0,0,0
7516,376,151,9,UA,0.30404527,0.683382689,4,2,10,8,0,0
7517,376,151,9,NK,0.751861314,0.796902683,5,2,11,15,0,0
7518,376,151,9,AS,0.250133957,0.047374728,2,1,17,21,0,1
7519,376,151,9,UA,0.31456224,0.987195974,1,0,16,24,0,0
7520,376,151,9,NK,0.502725997,0.697026887,4,2,9,15,0,0
7521,376,151,9,UA,0.761626973,0.321401992,2,1,20,22,0,0
7522,376,151,9,NK,0.401110214,0.151293796,1,0,3,23,0,0
7523,376,151,9,UA,0.882115687,0.392531415,1,0,6,13,0,0
7524,376,151,9,NK,0.032192337,0.220565661,1,0,10,3,0,0
7525,376,151,9,UA,0.922194839,0.494153224,0,0,5,12,0,0
7526,376,151,9,UA,0.1963078,0.781892708,5,2,22,12,0,0
7527,376,151,9,DL,0.884238745,0.660130389,2,1,22,13,0,0
7528,376,151,9,NK,0.320690544,0.435934905,0,0,4,8,0,0
7529,376,151,9,NK,0.666205645,0.118943925,1,0,10,16,0,0
7530,376,151,9,NK,0.53733244,0.957156922,2,1,24,11,0,0
7531,377,68,2,AA,0.175941632,0.270370525,3,2,0,14,0,0
7532,377,68,2,UA,0.91804757,0.277834546,4,2,1,7,0,0
7533,377,68,2,NK,0.196413912,0.645502222,2,1,20,11,0,0
7534,377,68,2,NK,0.195312095,0.770509622,5,2,9,17,0,0
7535,377,68,2,AA,0.814178897,0.984152765,4,2,18,3,0,0
7536,377,68,2,DL,0.105873256,0.969164261,4,2,15,19,0,0
7537,377,68,2,NK,0.177628725,0.913760524,2,1,17,10,0,0
7538,377,68,2,NK,0.402942059,0.435313567,2,1,5,23,0,0
7539,377,68,2,AA,0.830477029,0.16666966,3,2,13,13,0,0
7540,377,68,2,UA,0.147483975,0.584471203,2,1,16,1,0,0
7541,377,68,2,NK,0.438134588,0.017256506,1,0,13,12,0,0
7542,377,68,2,DL,0.711240592,0.196248839,5,2,23,13,0,0
7543,377,68,2,NK,0.68847618,0.002529397,4,2,0,16,0,0
7544,377,68,2,UA,0.93556556,0.180535913,1,0,5,4,0,0
7545,377,68,2,NK,0.627711932,0.474757123,4,2,2,11,0,0
7546,377,68,2,NK,0.522262719,0.393324311,3,2,23,9,0,0
7547,377,68,2,DL,0.433620085,0.369296565,0,0,6,22,0,1
7548,377,68,2,AS,0.112110154,0.830952864,2,1,18,7,0,0
7549,377,68,2,NK,0.567789754,0.674996305,0,0,3,0,0,0
7550,378,395,11,AS,0.992737304,0.936431763,0,0,1,12,0,0
7551,378,395,11,NK,0.589408476,0.445341091,1,0,5,23,2,0
7552,378,395,11,DL,0.016711094,0.272229675,2,1,7,15,0,1
7553,378,395,11,AA,0.496259978,0.122684538,2,1,11,14,0,0
7554,378,395,11,DL,0.614646632,0.672027396,1,0,1,20,0,0
7555,378,395,11,DL,0.689674201,0.841741088,2,1,15,4,0,0
7556,378,395,11,AA,0.719725836,0.183739364,2,1,16,8,0,0
7557,378,395,11,AA,0.558108441,0.878752745,2,1,7,5,0,0
7558,378,395,11,UA,0.223360333,0.526276202,1,0,6,9,0,0
7559,378,395,11,NK,0.753760529,0.144080632,3,2,5,1,2,0
7560,378,395,11,UA,0.696666468,0.642863325,0,0,5,10,0,0
7561,378,395,11,AA,0.236840037,0.520052742,2,1,16,4,0,0
7562,378,395,11,AS,0.322321832,0.028183547,4,2,15,15,0,0
7563,378,395,11,AS,0.921927671,0.399243205,2,1,22,12,0,0
7564,378,395,11,DL,0.887485187,0.784787993,2,1,20,16,0,0
7565,378,395,11,NK,0.324117151,0.555423753,0,0,14,11,2,0
7566,378,395,11,DL,0.038307222,0.282041126,3,2,4,15,0,0
7567,378,395,11,DL,0.048497369,0.928641763,5,2,8,2,0,0
7568,378,395,11,NK,0.227134633,0.237779038,1,0,11,4,2,0
7569,378,395,11,NK,0.503297775,0.252736007,2,1,10,23,2,0
7570,378,395,11,AA,0.584194635,0.354639346,3,2,2,20,0,0
7571,379,211,4,AS,0.633827787,0.894537861,0,0,9,13,0,0
7572,379,211,4,DL,0.717282972,0.507625395,5,2,5,24,0,0
7573,379,211,4,NK,0.015225803,0.682179059,2,1,14,1,0,0
7574,379,211,4,UA,0.105085595,0.976264173,1,0,22,23,0,0
7575,379,211,4,DL,0.359483452,0.783296297,2,1,3,1,0,0
7576,379,211,4,AS,0.154859998,0.172600119,2,1,21,15,0,1
7577,379,211,4,AA,0.075320043,0.788353929,2,1,6,14,0,0
7578,379,211,4,DL,0.640964396,0.748337149,3,2,17,21,0,0
7579,379,211,4,DL,0.815336477,0.232616994,2,1,15,14,0,0
7580,379,211,4,NK,0.602101326,0.325349831,2,1,5,5,0,0
7581,379,211,4,NK,0.653631823,0.71012824,2,1,9,5,0,0
7582,379,211,4,UA,0.665856544,0.238393094,4,2,13,18,0,0
7583,379,211,4,UA,0.735345322,0.208186869,2,1,22,20,0,0
7584,379,211,4,AA,0.271778774,0.703472772,0,0,4,12,0,0
7585,379,211,4,AS,0.993008036,0.880595493,2,1,8,19,0,0
7586,379,211,4,AA,0.183165654,0.075016683,1,0,24,4,0,0
7587,379,211,4,DL,0.214493874,0.445907735,5,2,19,13,0,0
7588,379,211,4,DL,0.288921832,0.60717522,2,1,9,11,0,0
7589,379,211,4,UA,0.97533243,0.676276786,1,0,3,20,0,0
7590,380,51,11,AS,0.988288589,0.996195912,5,2,12,22,0,0
7591,380,51,11,NK,0.635915,0.68269196,1,0,14,3,0,0
7592,380,51,11,AS,0.629057599,0.620154113,4,2,6,14,0,0
7593,380,51,11,DL,0.520062575,0.989734152,3,2,17,10,0,0
7594,380,51,11,NK,0.776496677,0.06066814,2,1,13,11,0,0
7595,380,51,11,AS,0.695622803,0.074436896,2,1,9,20,0,0
7596,380,51,11,AS,0.944730128,0.560682526,4,2,7,16,0,0
7597,380,51,11,NK,0.25324064,0.358664614,2,1,7,12,0,0
7598,380,51,11,DL,0.333774792,0.096697514,2,1,19,13,0,1
7599,380,51,11,AS,0.854724594,0.306448896,2,1,12,21,0,0
7600,380,51,11,NK,0.119883936,0.674354487,1,0,7,20,0,0
7601,380,51,11,NK,0.756742289,0.880614964,2,1,19,8,0,0
7602,380,51,11,NK,0.405979484,0.094324477,1,0,1,3,0,0
7603,380,51,11,DL,0.926413879,0.540145062,0,0,24,4,0,0
7604,380,51,11,NK,0.269434231,0.296115565,3,2,21,8,0,0
7605,380,51,11,NK,0.572767123,0.667326163,2,1,18,23,0,0
7606,380,51,11,NK,0.386300098,0.549451494,1,0,6,22,0,0
7607,380,51,11,AS,0.62680363,0.926711006,1,0,21,22,0,0
7608,380,51,11,DL,0.504372493,0.037683887,1,0,20,14,0,0
7609,380,51,11,NK,0.773692494,0.470037275,2,1,19,12,0,0
7610,380,51,11,AS,0.692105398,0.192759555,2,1,4,6,0,0
7611,381,148,8,AA,0.251318969,0.536781709,1,0,15,16,0,1
7612,381,148,8,AA,0.909676922,0.853579344,4,2,22,21,0,0
7613,381,148,8,DL,0.294029738,0.911316528,1,0,12,20,0,0
7614,381,148,8,NK,0.297284079,0.398231663,1,0,13,18,0,0
7615,381,148,8,NK,0.081698958,0.811780523,5,2,10,6,0,0
7616,381,148,8,NK,0.719973216,0.280508075,2,1,16,14,0,0
7617,381,148,8,NK,0.228889619,0.006304946,1,0,21,5,0,0
7618,381,148,8,AS,0.258917618,0.855239058,4,2,12,19,2,0
7619,381,148,8,NK,0.736210078,0.119412242,1,0,23,22,0,0
7620,381,148,8,AS,0.805526862,0.017611123,5,2,10,23,2,0
7621,381,148,8,DL,0.141078922,0.353797663,1,0,3,22,0,0
7622,381,148,8,NK,0.615459603,0.37937999,4,2,0,7,0,0
7623,381,148,8,DL,0.913033098,0.077220171,1,0,14,5,0,0
7624,381,148,8,NK,0.062808975,0.814182646,5,2,20,2,0,0
7625,381,148,8,AA,0.825214995,0.40559273,3,2,20,18,0,0
7626,381,148,8,UA,0.547420052,0.489923614,1,0,23,23,0,0
7627,381,148,8,DL,0.669197449,0.264625268,4,2,13,3,0,0
7628,381,148,8,NK,0.394283471,0.511506752,2,1,5,11,0,0
7629,381,148,8,UA,0.697803085,0.766731391,4,2,16,7,0,0
7630,382,55,7,DL,0.034097862,0.906182716,3,2,21,18,0,0
7631,382,55,7,NK,0.610165379,0.970529601,4,2,4,21,0,0
7632,382,55,7,NK,0.026674958,0.426723925,2,1,8,8,0,1
7633,382,55,7,NK,0.364239878,0.990033859,5,2,19,16,0,0
7634,382,55,7,AA,0.150964993,0.294955712,3,2,6,10,0,0
7635,382,55,7,NK,0.658859422,0.006975935,0,0,22,23,0,0
7636,382,55,7,AA,0.313660909,0.767617044,0,0,20,0,0,0
7637,382,55,7,UA,0.454093545,0.178435649,4,2,12,18,0,0
7638,382,55,7,DL,0.428750741,0.052454838,4,2,24,1,0,0
7639,382,55,7,AS,0.772501966,0.924008923,3,2,7,17,0,0
7640,382,55,7,AA,0.48114436,0.79181083,1,0,22,23,0,0
7641,382,55,7,AS,0.788958335,0.102664802,1,0,7,21,0,0
7642,382,55,7,AS,0.073508277,0.776910152,3,2,17,3,0,0
7643,382,55,7,DL,0.191593968,0.843999697,1,0,18,2,0,0
7644,382,55,7,UA,0.55153425,0.905301665,2,1,16,22,0,0
7645,382,55,7,DL,0.947088325,0.543694067,3,2,13,7,0,0
7646,382,55,7,NK,0.059806277,0.703412071,1,0,16,4,0,0
7647,382,55,7,AA,0.043084216,0.762239279,2,1,1,6,0,0
7648,382,55,7,AS,0.156550675,0.688638935,2,1,21,13,0,0
7649,382,55,7,DL,0.641153129,0.64683362,2,1,13,2,0,0
7650,382,55,7,DL,0.398992917,0.547559253,3,2,12,1,0,0
7651,383,23,1,DL,0.825552379,0.479195454,4,2,14,14,0,0
7652,383,23,1,AA,0.071933151,0.99612502,3,2,14,10,0,0
7653,383,23,1,UA,0.196414087,0.33756078,0,0,17,22,0,0
7654,383,23,1,DL,0.300026405,0.08826877,4,2,2,13,0,0
7655,383,23,1,AA,0.626730087,0.765036965,3,2,23,14,0,0
7656,383,23,1,AS,0.68517269,0.213824378,5,2,23,22,0,0
7657,383,23,1,NK,0.099362635,0.53269336,5,2,0,2,0,0
7658,383,23,1,NK,0.755043767,0.095801517,2,1,13,11,0,0
7659,383,23,1,AA,0.341044135,0.619283861,5,2,18,10,0,0
7660,383,23,1,NK,0.57053501,0.944007404,2,1,7,19,0,0
7661,383,23,1,DL,0.524207719,0.722704713,1,0,15,10,0,0
7662,383,23,1,DL,0.222758114,0.214534778,0,0,16,12,0,1
7663,383,23,1,AA,0.846228323,0.971138045,2,1,5,11,0,0
7664,383,23,1,NK,0.654590423,0.307086931,3,2,5,19,0,0
7665,383,23,1,DL,0.396071854,0.436614986,5,2,18,16,0,0
7666,383,23,1,AS,0.588607586,0.49811702,3,2,17,10,0,0
7667,383,23,1,UA,0.257825696,0.990718743,4,2,21,2,0,0
7668,383,23,1,UA,0.689851629,0.068891401,4,2,21,20,0,0
7669,383,23,1,DL,0.309026813,0.696728294,3,2,4,24,0,0
7670,384,346,11,NK,0.675262988,0.361930876,1,0,19,18,1,0
7671,384,346,11,NK,0.173908083,0.078325319,4,2,16,10,1,0
7672,384,346,11,DL,0.014803423,0.935031658,3,2,15,9,0,0
7673,384,346,11,NK,0.214806434,0.589858319,4,2,6,14,1,0
7674,384,346,11,NK,0.152841989,0.753518008,3,2,20,5,1,0
7675,384,346,11,NK,0.406629152,0.240385436,0,0,24,4,1,0
7676,384,346,11,NK,0.162962633,0.761540923,1,0,4,3,1,0
7677,384,346,11,AS,0.763189871,0.82847544,1,0,18,23,0,0
7678,384,346,11,NK,0.19309651,0.430829397,1,0,9,16,1,1
7679,384,346,11,DL,0.70696818,0.571956473,4,2,5,13,0,0
7680,384,346,11,AS,0.578470923,0.971872535,3,2,3,21,0,0
7681,384,346,11,AA,0.986249856,0.846729642,0,0,5,8,0,0
7682,384,346,11,UA,0.999900977,0.444850061,2,1,20,12,0,0
7683,384,346,11,DL,0.869526083,0.664573859,3,2,13,3,0,0
7684,384,346,11,DL,0.759983369,0.784231477,1,0,21,15,0,0
7685,384,346,11,DL,0.386456414,0.024328821,0,0,22,22,0,0
7686,384,346,11,AS,0.753276727,0.588365987,2,1,4,18,0,0
7687,384,346,11,AA,0.956675537,0.984528613,2,1,15,14,0,0
7688,384,346,11,NK,0.01870206,0.94718065,5,2,1,12,1,0
7689,384,346,11,AA,0.5379147,0.832440395,5,2,7,14,0,0
7690,384,346,11,AS,0.217998304,0.106214093,3,2,4,15,0,0
7691,385,237,4,DL,0.557876316,0.994041453,2,1,20,15,0,0
7692,385,237,4,UA,0.46644709,0.609538153,3,2,9,11,0,0
7693,385,237,4,DL,0.575768582,0.222908249,1,0,24,15,0,0
7694,385,237,4,NK,0.440769777,0.67426869,1,0,3,13,0,0
7695,385,237,4,NK,0.768085631,0.856523562,0,0,5,10,0,0
7696,385,237,4,UA,0.552186109,0.112327761,0,0,15,13,0,1
7697,385,237,4,DL,0.846232088,0.916438143,1,0,23,20,0,0
7698,385,237,4,UA,0.319820287,0.920204281,3,2,18,22,0,0
7699,385,237,4,NK,0.350480551,0.013464406,1,0,3,15,0,0
7700,385,237,4,AA,0.470413476,0.900319122,1,0,10,21,0,0
7701,385,237,4,AS,0.278728043,0.946817918,3,2,24,0,0,0
7702,385,237,4,DL,0.379790261,0.037691797,3,2,2,23,0,0
7703,385,237,4,NK,0.478810464,0.294166324,0,0,7,0,0,0
7704,385,237,4,AA,0.580187763,0.373107507,4,2,3,22,0,0
7705,385,237,4,DL,0.636435345,0.348890472,3,2,20,4,0,0
7706,385,237,4,AA,0.351817915,0.759003237,2,1,20,2,0,0
7707,385,237,4,NK,0.252665196,0.358104459,5,2,8,21,0,0
7708,385,237,4,DL,0.611617883,0.95657881,0,0,8,0,0,0
7709,385,237,4,NK,0.106289399,0.994992625,3,2,20,20,0,0
7710,386,392,6,NK,0.202425235,0.316818871,1,0,4,5,0,0
7711,386,392,6,NK,0.03370219,0.508800753,2,1,20,10,0,0
7712,386,392,6,UA,0.072610853,0.55770584,1,0,2,0,0,0
7713,386,392,6,NK,0.194706623,0.57940283,3,2,7,23,0,0
7714,386,392,6,UA,0.01952928,0.374208994,2,1,12,11,0,1
7715,386,392,6,DL,0.245410592,0.165993502,5,2,3,10,0,0
7716,386,392,6,UA,0.654976323,0.054560542,3,2,2,1,0,0
7717,386,392,6,DL,0.061107078,0.106348666,5,2,6,4,0,0
7718,386,392,6,DL,0.436736678,0.901291238,1,0,14,5,0,0
7719,386,392,6,AS,0.913108787,0.280375007,2,1,20,0,0,0
7720,386,392,6,DL,0.791284829,0.076822983,2,1,18,4,0,0
7721,386,392,6,UA,0.305437502,0.6235297,4,2,13,23,0,0
7722,386,392,6,AS,0.924805479,0.075307151,1,0,16,14,0,0
7723,386,392,6,AS,0.329646497,0.07005294,5,2,13,0,0,0
7724,386,392,6,DL,0.072515496,0.621570506,0,0,13,5,0,0
7725,386,392,6,NK,0.795244765,0.591395244,4,2,0,10,0,0
7726,386,392,6,NK,0.696018022,0.041477287,2,1,9,4,0,0
7727,386,392,6,NK,0.372746227,0.460477834,3,2,13,4,0,0
7728,386,392,6,AS,0.666376524,0.435768308,5,2,14,23,0,0
7729,386,392,6,DL,0.671228078,0.54668913,4,2,12,24,0,0
7730,386,392,6,NK,0.155585785,0.73784471,5,2,17,15,0,0
7731,387,388,4,DL,0.200048633,0.282800048,3,2,9,21,0,0
7732,387,388,4,DL,0.469580703,0.432780284,5,2,3,10,0,0
7733,387,388,4,AS,0.91157314,0.792742684,3,2,1,0,0,0
7734,387,388,4,NK,0.00799502,0.92255639,4,2,14,14,1,0
7735,387,388,4,AS,0.782505636,0.891322973,4,2,12,4,0,0
7736,387,388,4,AA,0.057526784,0.477630952,4,2,6,14,0,0
7737,387,388,4,NK,0.382577692,0.520865797,3,2,5,21,1,0
7738,387,388,4,NK,0.510298266,0.529105442,4,2,14,18,1,0
7739,387,388,4,NK,0.549407414,0.86871557,2,1,3,6,1,0
7740,387,388,4,UA,0.058479264,0.839939507,4,2,3,19,0,0
7741,387,388,4,DL,0.418603617,0.311532529,1,0,6,17,0,0
7742,387,388,4,AS,0.583837261,0.162849689,3,2,21,22,0,0
7743,387,388,4,NK,0.05283643,0.378974561,3,2,17,15,1,1
7744,387,388,4,AA,0.135094557,0.288406383,4,2,13,24,0,0
7745,387,388,4,NK,0.530919192,0.950780725,3,2,9,13,1,0
7746,387,388,4,NK,0.417310557,0.265915679,3,2,10,13,1,0
7747,387,388,4,DL,0.161828661,0.181206682,2,1,4,0,0,0
7748,387,388,4,DL,0.535239337,0.899479063,4,2,20,22,0,0
7749,387,388,4,AS,0.912692373,0.086478604,0,0,4,10,0,0
7750,388,142,14,UA,0.015587585,0.260266051,4,2,18,21,0,0
7751,388,142,14,AS,0.642633773,0.439111194,3,2,6,9,0,0
7752,388,142,14,NK,0.058920348,0.595107378,1,0,18,22,0,0
7753,388,142,14,NK,0.005159554,0.327672896,5,2,7,23,0,0
7754,388,142,14,AA,0.150654489,0.496233997,2,1,24,1,0,0
7755,388,142,14,AS,0.422906632,0.198831186,1,0,22,17,0,0
7756,388,142,14,UA,0.802343999,0.57427412,2,1,21,1,0,0
7757,388,142,14,AS,0.281785497,0.407816808,5,2,4,2,0,0
7758,388,142,14,DL,0.625673212,0.849259687,4,2,2,1,0,0
7759,388,142,14,NK,0.32892531,0.415734133,5,2,23,1,0,0
7760,388,142,14,NK,0.187465434,0.443815418,1,0,10,10,0,1
7761,388,142,14,NK,0.411397691,0.592174989,0,0,21,11,0,0
7762,388,142,14,NK,0.637971592,0.123170004,3,2,12,11,0,0
7763,388,142,14,NK,0.665993896,0.156795177,2,1,16,4,0,0
7764,388,142,14,NK,0.677215626,0.790237747,4,2,18,6,0,0
7765,388,142,14,AA,0.338557813,0.273418779,3,2,13,18,0,0
7766,388,142,14,UA,0.793456065,0.684696929,2,1,22,8,0,0
7767,388,142,14,NK,0.169742764,0.09742697,0,0,1,6,0,0
7768,388,142,14,UA,0.738425101,0.82184666,2,1,20,8,0,0
7769,388,142,14,NK,0.758707541,0.988228111,1,0,17,21,0,0
7770,388,142,14,NK,0.010995068,0.373690945,5,2,8,21,0,0
7771,389,193,14,AS,0.440363931,0.505530102,5,2,11,11,0,0
7772,389,193,14,NK,0.518216791,0.44271198,4,2,11,21,0,0
7773,389,193,14,DL,0.70177577,0.894187749,1,0,1,9,0,0
7774,389,193,14,AA,0.176087758,0.009934038,1,0,13,2,0,0
7775,389,193,14,AS,0.972183275,0.653459321,3,2,2,11,0,0
7776,389,193,14,AS,0.615265368,0.652368273,4,2,12,22,0,0
7777,389,193,14,DL,0.164340601,0.382385008,5,2,5,2,0,0
7778,389,193,14,NK,0.016418009,0.219333642,4,2,20,6,0,0
7779,389,193,14,AA,0.783264199,0.239682681,1,0,2,1,0,0
7780,389,193,14,AS,0.079704739,0.800464121,5,2,7,18,0,0
7781,389,193,14,AA,0.141050921,0.066103096,1,0,10,19,0,1
7782,389,193,14,AS,0.574830027,0.563824146,4,2,14,21,0,0
7783,389,193,14,NK,0.482804403,0.306840603,3,2,24,2,0,0
7784,389,193,14,NK,0.549509695,0.265247812,3,2,3,16,0,0
7785,389,193,14,AS,0.393514013,0.505737666,3,2,9,13,0,0
7786,389,193,14,NK,0.619118935,0.897861506,4,2,16,6,0,0
7787,389,193,14,AS,0.9743586,0.618091919,3,2,9,16,0,0
7788,389,193,14,UA,0.271094943,0.788610628,4,2,6,0,0,0
7789,389,193,14,NK,0.562422893,0.600683779,1,0,20,3,0,0
7790,390,19,6,DL,0.928468652,0.69771578,4,2,4,22,0,0
7791,390,19,6,NK,0.54902941,0.432407649,5,2,8,15,0,0
7792,390,19,6,DL,0.681109499,0.925981635,3,2,6,3,0,0
7793,390,19,6,NK,0.179018055,0.50193902,5,2,23,16,0,0
7794,390,19,6,DL,0.5351302,0.551774669,1,0,20,6,0,0
7795,390,19,6,NK,0.450018275,0.524965503,4,2,11,8,0,0
7796,390,19,6,DL,0.700129562,0.31618902,1,0,20,3,0,0
7797,390,19,6,NK,0.79745716,0.231238436,3,2,16,17,0,0
7798,390,19,6,UA,0.033643823,0.073834964,3,2,9,7,0,1
7799,390,19,6,DL,0.065232661,0.718174982,3,2,5,4,0,0
7800,390,19,6,NK,0.062360056,0.289275263,3,2,9,23,0,0
7801,390,19,6,AS,0.742979134,0.389197963,2,1,12,4,0,0
7802,390,19,6,NK,0.109083036,0.919928163,5,2,5,15,0,0
7803,390,19,6,AA,0.622451874,0.566447349,0,0,7,3,0,0
7804,390,19,6,AA,0.324668878,0.097078064,3,2,16,23,0,0
7805,390,19,6,NK,0.365855965,0.799611913,4,2,17,11,0,0
7806,390,19,6,UA,0.21566316,0.256130599,4,2,11,15,0,0
7807,390,19,6,DL,0.866106561,0.552705843,4,2,23,1,0,0
7808,390,19,6,UA,0.586150324,0.509981475,3,2,7,23,0,0
7809,390,19,6,AA,0.944563264,0.238078842,2,1,22,16,0,0
7810,390,19,6,NK,0.459677,0.115771035,2,1,7,3,0,0
7811,391,27,1,NK,0.099126424,0.211261606,2,1,18,13,0,0
7812,391,27,1,NK,0.136696347,0.0973378,3,2,24,20,0,0
7813,391,27,1,UA,0.989073976,0.275628019,4,2,20,18,0,0
7814,391,27,1,NK,0.580452158,0.997297511,3,2,11,22,0,0
7815,391,27,1,UA,0.04927875,0.402092265,4,2,3,23,0,0
7816,391,27,1,DL,0.703781005,0.863888391,3,2,23,1,0,0
7817,391,27,1,AS,0.412173047,0.549177692,0,0,17,15,0,0
7818,391,27,1,NK,0.245766709,0.666583079,4,2,20,1,0,0
7819,391,27,1,AS,0.154060794,0.15634797,4,2,14,0,0,0
7820,391,27,1,DL,0.839903955,0.274805867,1,0,11,2,0,0
7821,391,27,1,AS,0.063841379,0.510443423,4,2,2,24,0,0
7822,391,27,1,AA,0.289835462,0.881143434,3,2,1,0,0,0
7823,391,27,1,AS,0.306382894,0.042888036,1,0,14,16,0,1
7824,391,27,1,DL,0.160905284,0.50691996,2,1,5,15,0,0
7825,391,27,1,AS,0.508184883,0.051012213,0,0,16,19,0,0
7826,391,27,1,NK,0.009362101,0.456822676,4,2,23,16,0,0
7827,391,27,1,UA,0.300975515,0.628868159,1,0,9,23,0,0
7828,391,27,1,AA,0.933629444,0.744723191,1,0,18,21,0,0
7829,391,27,1,NK,0.248423655,0.138532005,1,0,22,7,0,0
7830,392,155,12,NK,0.28836751,0.166575283,1,0,20,21,0,0
7831,392,155,12,DL,0.473165048,0.470064922,3,2,2,7,0,0
7832,392,155,12,UA,0.561693375,0.998036458,3,2,16,16,0,0
7833,392,155,12,UA,0.808708645,0.356046836,1,0,7,6,0,0
7834,392,155,12,NK,0.152256979,0.427527427,4,2,22,23,0,0
7835,392,155,12,AA,0.871746377,0.432446743,2,1,4,17,0,0
7836,392,155,12,DL,0.757549357,0.080700821,2,1,5,12,0,0
7837,392,155,12,AA,0.722650335,0.774172145,1,0,12,19,0,0
7838,392,155,12,NK,0.069443659,0.253101524,4,2,8,1,0,0
7839,392,155,12,AS,0.02164069,0.703667057,2,1,9,15,0,1
7840,392,155,12,NK,0.475210161,0.475089879,3,2,10,1,0,0
7841,392,155,12,AA,0.863133963,0.611779742,2,1,3,5,0,0
7842,392,155,12,NK,0.467553171,0.053971636,0,0,2,8,0,0
7843,392,155,12,DL,0.213234865,0.889965684,4,2,5,18,0,0
7844,392,155,12,AS,0.090519898,0.243856769,3,2,13,22,0,0
7845,392,155,12,DL,0.699596453,0.670095388,2,1,10,9,0,0
7846,392,155,12,AS,0.721770277,0.798019112,1,0,16,15,0,0
7847,392,155,12,AS,0.172531701,0.540038717,3,2,17,19,0,0
7848,392,155,12,NK,0.022552252,0.337334022,1,0,15,20,0,0
7849,392,155,12,DL,0.408283513,0.977903374,2,1,5,23,0,0
7850,392,155,12,DL,0.582718702,0.278439713,0,0,15,19,0,0
7851,393,42,9,AA,0.70600241,0.948662337,4,2,14,1,0,0
7852,393,42,9,DL,0.809945009,0.156224134,0,0,15,2,0,0
7853,393,42,9,AA,0.610537427,0.389222132,4,2,6,20,0,0
7854,393,42,9,UA,0.110880609,0.138495584,4,2,24,7,0,0
7855,393,42,9,UA,0.682581672,0.002240473,5,2,24,2,0,0
7856,393,42,9,UA,0.984176643,0.26025854,5,2,21,23,0,0
7857,393,42,9,NK,0.724467668,0.087210401,5,2,6,9,0,0
7858,393,42,9,DL,0.871668909,0.986345523,4,2,18,9,0,0
7859,393,42,9,NK,0.241736123,0.761653318,1,0,3,3,0,0
7860,393,42,9,DL,0.750788176,0.003704796,2,1,22,20,0,1
7861,393,42,9,AA,0.851103446,0.223646585,0,0,5,11,0,0
7862,393,42,9,NK,0.542660964,0.670124241,3,2,11,7,0,0
7863,393,42,9,NK,0.200449405,0.398552113,3,2,15,20,0,0
7864,393,42,9,NK,0.763067177,0.831842563,5,2,9,20,0,0
7865,393,42,9,AS,0.450819411,0.504860778,5,2,6,17,0,0
7866,393,42,9,AA,0.129805559,0.65365142,1,0,19,10,0,0
7867,393,42,9,UA,0.109777895,0.597037398,3,2,20,7,0,0
7868,393,42,9,AA,0.647518987,0.638168901,2,1,11,12,0,0
7869,393,42,9,AS,0.437709646,0.230098854,3,2,7,13,0,0
7870,394,400,14,DL,0.094483875,0.373289439,3,2,17,14,1,1
